"PID","Sale_Price"
533253050,171888.588546215
907230240,141671.601576676
527403040,157244.788134296
909252110,171257.979086139
907290090,207054.437407261
923202025,175831.544743229
534403360,147864.488429938
527454120,132036.589007826
907250020,237293.788050519
907414060,186930.357536341
909250200,143418.018634624
923251160,90804.4274656591
527182190,228186.84408805
528363130,351569.252829333
535452140,112034.585426659
527216050,422688.15390904
904100140,224315.16077285
916125360,166075.723781518
528250010,171204.218389098
534276070,143217.367633085
527357110,138482.02554623
528441090,444101.431321224
531380080,241722.138410895
904101170,119201.791964181
527404150,111276.921962958
903231220,85354.4882062738
527161010,176820.88713481
528385050,257329.469422388
907181090,199861.460971303
532376160,135817.626144044
903236130,177965.292244508
534425310,145113.528769609
905450020,154229.984351327
535450210,138736.780017572
533206070,233851.008594883
533223110,144682.538498555
903232090,146403.705201194
902427040,111595.943855402
534151090,201007.320833049
527359030,159636.705835649
906225180,195500.695936651
527107010,182972.532742237
905200220,129967.810239625
906340130,334288.810353486
903233050,132662.183208431
907253060,233042.402535451
532378220,126181.051344999
909428170,242705.131286631
907275030,215027.257900592
905452140,145116.783946856
905378040,130838.725759142
905200260,153834.985440228
528186030,276899.593762552
533242080,192832.996447745
907412070,204673.284350377
535300120,174994.394621252
528240020,192307.700025055
908127120,115956.585603719
902106120,87931.9507948685
907270040,278643.32802209
528275160,261954.375219691
907420110,168378.38291356
902111010,97360.9349124145
528240080,236437.17174166
535401140,141470.847207139
528228290,193091.587581803
527454130,139024.78880311
527455080,143958.38281378
528427040,197046.588173608
916460070,193109.432832008
908275220,117888.925695676
533352150,148998.245108388
528458180,223262.169677459
902305080,130479.035640774
907200250,146864.295820282
907135180,125172.532152898
907200110,129911.069496354
903454020,75021.1276576606
905108090,163275.069403636
907202010,153772.172016026
907262050,225946.0406213
911370490,299929.341076762
527365030,237912.299930204
527110080,177558.267216145
534431030,134418.660092614
531452010,129765.641356019
528439010,228996.631951967
527212050,349010.558901241
904100100,209366.744537407
914467040,243095.706344343
923276250,140147.006375185
535457040,131259.073511218
527356060,164753.820936641
535378020,108091.833058971
531451030,191566.460054176
907275090,224685.181188486
907192040,222274.452560446
528458150,311503.994494216
535301170,152487.276798356
535402330,189145.317915072
534403040,163598.337609281
535383070,118242.26513782
909254050,200423.780317848
908102160,124617.68225406
528106040,397369.064782577
535456100,110920.343229456
528110100,376696.183033542
906202040,180679.62797777
905226050,147980.69003059
923225300,91438.0535712974
907285020,225144.526374138
906223040,223009.807492198
535327210,148486.703754243
528228405,206127.39965942
528480130,213628.238856882
902329090,150238.567980477
527404030,138903.602135775
908225310,90640.4719916814
534450090,46563.4482285733
923228180,77072.3486288864
907176010,196852.961359963
535180120,129423.580749627
527454050,137348.906219746
903456090,96872.8437645554
908226120,114912.241639314
903204010,130437.026462184
528429070,246826.336577898
902103120,131865.108393565
528142040,362506.302880647
527355280,206682.802183372
528118050,462416.904046281
535376090,121166.299097837
534275010,130707.034812859
535150300,235569.66317339
528221100,175357.218038155
531375050,150558.699636504
903235020,94427.7636403218
909279040,114564.493789306
903400040,169943.586946438
527355150,283118.63527222
905202190,235771.140085353
916226030,193673.78211276
533213120,169387.68094998
911204090,91701.4825267017
903475040,124281.660523537
528138030,391471.086155704
527378140,171602.127238052
527302185,259390.479615123
528174070,198090.331153463
903229040,122500.260614557
528186010,313232.866360015
907265100,212646.620374349
916382120,287838.318982277
531451290,191367.793551116
528168040,298003.102934345
902202090,141804.737217795
535450160,86999.280322479
527132090,225675.125393975
534250370,298010.057649588
906380070,323638.831456615
534201130,132039.494155198
916403200,236619.203568444
906226140,121263.397796195
923228150,94666.9316025233
906223060,203030.873399022
535350030,143571.831718078
528228325,194691.500147671
905103130,146827.983406296
906223140,240403.983266306
909179020,206288.543097055
534175010,151047.934511308
906223220,213462.919326641
909275230,174691.683033369
533128030,280632.63269003
907252190,258197.50315918
908186040,141024.695798168
532476080,274669.495944045
528290090,166223.805001613
528166120,422130.002040577
527451410,97628.0633343825
534475185,156013.592951973
533254050,213609.188930468
907202100,122097.006315202
906476030,199668.459328035
534152120,161330.336900888
908102290,106493.941345936
528221040,202291.791704475
533208020,225998.092181
905377130,102688.588993896
527451400,89364.1384212633
902328040,128041.713373207
535301010,138661.410243422
905480180,128596.566756899
902201130,116160.508377391
923225150,108036.245398269
904351200,114454.159073865
909254010,153834.404603377
916382010,211742.418815421
923228230,86564.3068500368
923426070,141397.701785182
902204060,124671.619936081
910203250,52211.8950514857
527105030,196669.200428674
906392130,176917.490158318
535155110,137713.683416395
531367050,229317.332061818
528108120,371585.914915885
905478030,138299.648141242
527357180,280409.793534622
916455050,201492.918638387
528221060,178107.895437103
902134100,84939.6440377462
527105050,181141.344048744
528344040,338474.018181462
903454080,119462.026505317
531451110,125221.732315927
534226060,154683.84638519
903231050,104791.80656113
902107030,129223.577958038
527325240,167940.096004447
908102110,100436.965111741
909425060,165968.158341594
903453080,194444.581723399
527359080,192731.458727328
905102010,155828.811783582
906378170,219316.29668764
902125080,106504.586197505
534252090,182111.338440876
534177210,159801.675312428
907401080,209463.01719861
528458060,196986.710916784
528228345,223015.463236802
533213020,199358.339508427
528382020,314440.713946979
909281080,232331.158258404
902105060,121117.278129679
906380150,168867.015913683
914476020,135347.989709493
905105070,154681.47074865
534400120,173535.074937178
528344070,351729.199419511
527162090,164288.224731328
528120100,235747.81237678
527353020,188595.452551791
903452025,95586.3928763311
905351089,187306.577955688
905377050,94350.5898322191
911102180,76895.387059653
532376070,118280.217291965
923277030,144372.513840019
903232060,100297.874787755
528174030,193886.049045631
535426130,196175.75646309
908186060,135867.565926401
908188150,150472.693987699
909176150,119498.628019781
528290140,192390.607959859
527327050,193844.290443431
528363020,319573.349138359
905401060,207605.434832257
909275080,175158.725437428
905106170,125881.074383121
534125210,154012.017632005
528180070,301618.007002233
531451020,202174.357641976
902103100,127289.426751721
905475510,108922.858047333
534400060,161141.491715659
534475170,171733.437358724
902477130,43666.8485512436
903484020,133608.04038157
535450220,126152.937695572
528174040,200820.419939565
907410020,178795.975553948
528482010,256738.038009848
902402130,115780.009518264
528221010,186570.140373776
528142140,334896.875343651
526354020,201467.316660189
528235090,210113.852414821
533217060,173157.312782845
535402270,132531.031112966
527328020,147563.084260199
535178040,121095.05618175
902205020,89588.3539286885
527376090,147279.774426485
527425025,123393.447830495
535101150,146841.878186759
535178060,140800.963178755
527301320,264524.427538632
526302040,145149.631596107
903227080,121244.297022868
535151130,132087.575510998
535152010,134556.677403606
906392070,189569.19301703
528108150,279053.577890638
534128020,214911.079937252
916475110,219478.13525201
528354050,269274.886451953
923226290,81189.4217274655
905107320,142216.864513742
904100160,129407.586289386
534252070,98063.9365300983
902106090,139678.051591952
902207080,126118.670770519
902327070,156356.483277105
902300260,130959.818825676
902108060,106718.615752056
527127100,360603.479312537
534201230,130310.843365438
902109160,121396.93625814
923228370,90369.5242524222
527163010,171891.673663005
905480030,112003.360967857
528120090,237884.730748205
533250130,253970.678797836
907420050,184224.886369228
908127050,127271.408395685
534176060,181237.689489709
906412050,345370.055148291
904351240,85792.0509971448
906380160,182681.037968732
906204230,233355.975975279
907405020,215104.680279771
906204180,221497.026224449
923226250,92272.1001918519
903453050,127602.110955021
916386180,207827.383937234
528110050,440720.838617546
907135170,146681.458276753
526303060,203911.743740944
905426200,145801.896285093
907227050,124792.290576065
533242090,298836.19683305
903228070,106581.620584764
534278170,142370.471195995
908128050,132046.567251173
528480100,194054.262398226
909253080,148117.950076527
908227010,86053.0223740658
902109120,123498.066012613
528174010,193985.130101377
909475230,277628.118797768
906230030,252086.389606942
905475500,78760.9621392466
533236060,201101.534553871
903226130,111738.11635141
923225080,121651.322058407
902105110,114775.174113513
905427010,193765.49107986
916402115,195001.763926292
905301050,274183.631717887
527404100,121869.286041116
535453200,139780.456953997
907227090,126458.305213162
903228120,120750.604587062
528480160,197839.863719254
905452050,88286.5991571161
527276150,114923.604292653
911128010,106864.627525511
534425015,222409.364236772
907414040,203277.086894216
535377070,69430.4508152834
535477130,150233.562174116
923204040,153011.117965532
528188090,168352.680373602
907252050,204851.956037551
534251280,168670.007126331
533234020,218866.529766387
903450060,151253.34027059
905202230,208620.619531422
908103310,123441.621678786
908127040,110300.623836951
531382110,189133.474098928
535402140,175358.904217746
527328050,159075.350921247
909275110,190342.551064207
903204095,101630.909498358
906201030,172120.239851845
535151110,146643.328593262
528108040,406380.137255272
909451150,141587.552560669
903430090,131120.497636678
527359180,191572.547183217
534401190,144213.806243928
908152035,119006.939180072
902406030,117245.972037802
909253010,170894.821798771
902427180,121359.275114721
528253010,200367.318044813
528480060,321340.953282001
910203230,82732.760172487
903454090,133068.959264965
921205070,293549.50161902
528166090,420599.762638027
534175080,215828.129690394
907196040,216593.06400305
528427070,225740.479690677
534127170,175403.828855796
534450150,91306.3908869293
905325030,240480.353999117
535103050,211380.779299677
535181140,154450.465406375
535106190,159105.524553129
528228275,199620.753679767
528354110,307388.599282842
904302260,104696.244391036
916326090,228179.210005929
908275280,142172.651489502
908152290,156723.138589668
916380070,334935.538326406
531376060,186528.517917476
909100080,111593.74810421
527450280,104151.487224664
905108170,150003.258360808
906424010,245277.221102533
527425140,117597.716706225
528290120,180471.993566715
535380050,138872.560337204
905451410,131459.033392881
909254090,168014.224053714
921128030,356417.299714358
535403030,130782.527105427
902401120,284850.53842413
535476350,183047.737894396
535302080,124574.801543368
527327080,186020.754228029
903481010,91931.1695717831
535451040,121293.470451104
528228575,258126.130709306
528322020,367928.753676139
535105110,158349.114635231
907280090,233342.564995555
535354100,136899.450602285
903226160,112735.827439013
528458070,201693.153573919
535451230,105152.063857883
908127100,112792.45751531
533221090,169852.221422854
528104080,433601.058065764
533254130,173057.771406289
902109010,104916.651472085
903228090,113539.939576322
535475020,163815.066940184
902405120,113595.97612263
905475160,122574.317508964
907135260,147256.432713665
527107020,176438.701038954
906380120,199981.248159215
528188060,177818.480894715
921201060,309675.812767299
907405130,193235.810428873
908102140,116510.231651571
528181060,223501.154116027
905104090,114866.958913822
907175080,216128.322876064
527355060,175421.056725083
905100080,163547.066802473
532376040,121152.739866095
535451010,127546.477563929
528112040,310590.204371366
906380140,185791.439779912
533130170,314584.312922898
535353190,129311.292439492
907200190,140330.297901821
902107050,124790.121725232
921126030,266583.369809332
528458110,251832.66822985
528220040,177352.574540669
905107240,173581.054638507
527107130,175362.362904853
908226180,84941.976011185
533250160,291386.464821229
908201100,83993.648240241
902305110,141038.394816776
909277100,145745.4629005
916325040,213266.739911263
534479130,151739.310573441
535402180,112311.160962524
528106010,353199.579505713
527184020,194978.12748717
527450150,113256.682712817
914478045,150506.121521647
903481130,90393.1640849041
908276150,78253.9909058604
528228375,237408.492548028
528174080,209944.186640807
902204120,138124.665007706
527358200,173153.406830384
910203020,119590.290518716
905325020,260752.628759508
534479150,118049.841775489
923252075,134731.573883748
527427210,192521.493093632
903201090,122390.138027827
902206270,132555.994147125
903232170,76311.1596195335
533221100,173363.803284093
921128050,380581.43583711
909175080,46717.6482092418
905451340,90010.2398447482
528118010,320641.461667837
909175100,153116.181104227
905200510,143340.80586156
904300150,87680.4837629859
527402090,130921.244612255
923229140,190045.135313592
531375100,172868.319520678
532378130,107721.729364327
905106150,127508.196310478
907252220,269661.862543119
532353120,120735.362072771
905105190,136965.521258722
905426030,180199.218144476
912251110,50768.9130507646
527258010,305895.646633271
528354100,282329.535458895
909451100,134104.982317629
906340100,335267.51873522
528458020,210095.295433559
916325080,274629.496004666
910200020,101978.613325048
528290010,201919.278768288
911175440,82246.6024526011
916252170,202510.365653779
527140090,214892.437289879
527166010,226185.777101879
534201250,165714.352075801
903458010,95695.8131711641
535125090,203120.837764538
916386170,253578.362916206
533221080,171156.049399129
907187030,190201.88393664
903231130,108617.787599482
905202090,127789.398448717
905226170,145446.092053191
911370450,278940.047825086
903475020,119380.326221201
527158090,173977.122679255
907180130,216873.799052741
910201050,127390.168844859
906402060,244859.469614213
907420040,171137.505001171
905402060,133818.034795121
911370540,280285.11275907
910202030,89412.6608695629
903204040,140182.369731891
528477070,267151.227641934
534176140,158019.358025452
528120110,269417.99855404
528228295,204855.010255006
903234030,123625.575812415
534129080,200137.240453506
907405140,202112.555923151
906426195,259119.916815461
902207140,107014.384035427
527402220,135153.909262597
906392110,251258.83083933
907414030,193140.272900216
905426100,186545.58373078
528431040,409220.631498919
533215020,282145.041654629
528250060,178620.146919015
527451200,93931.6502283962
534425080,186929.424276861
908275290,119634.883033785
909282020,245731.672075703
907196060,203214.034740611
908154195,453507.165111391
907410110,223903.180899724
909201180,110704.14768109
533212130,145297.210408248
527450250,104569.591800258
923230040,162024.365567575
528221090,187430.879351932
905200490,140761.856915697
535451100,104218.778759358
910203090,110157.146686055
528348030,265581.515237442
909253180,140052.644076635
528222090,179854.960600976
907401050,199162.687979154
907185050,199839.341534506
924100050,143433.643933343
528480070,259146.685919584
528326110,336553.727203093
528104050,413886.781639493
535152060,128960.808378681
527404020,130200.058333387
908227040,83596.9298004347
902301130,114667.239114449
528218100,172794.755604565
535456070,149688.116817984
528435050,282807.735841991
528431110,284691.421626253
535104120,180572.601839802
907290020,251822.515398606
906380060,295178.018733415
903206120,180928.203614658
914452190,138690.802082494
527108040,226366.081123757
902207150,108428.80530348
528120150,303390.592558574
535302070,124488.091327559
903476110,97539.6215764796
533213130,171359.411453549
527375180,157405.704964003
528235000,172310.920427683
535478010,128688.120239125
905480090,95514.3051137181
527158020,171463.016512501
535325350,126980.519503664
905105260,133578.298623965
534128210,243237.987906491
534476080,138521.34080957
908228040,115478.269572069
916384050,217819.247868004
909275020,159281.788973411
907202220,132674.417228197
909177100,134999.417654822
903231080,115158.612033958
923230010,169151.789688981
534127130,161576.561373622
906203140,259144.417862276
531363020,142094.487454143
527106150,206969.583659092
535477090,119858.272999712
903481120,128491.44227773
528358010,252037.627515819
527208010,376226.797777889
911103060,103695.001471889
905452110,125360.844601843
534151175,266447.246635507
923250210,123009.358821778
534177230,211739.111401012
535426195,202953.15886448
902207170,98685.0818952024
903457040,170573.257163036
902305010,136228.004562516
534152050,222914.620941037
535325400,105422.314288771
533206060,198316.548074139
527358090,177065.403108333
527325090,193574.17628563
535403010,129990.963782732
907200340,132127.024056161
902330040,178134.890739588
914452120,153405.770491592
535403040,107859.230549941
535425070,187973.307322313
527302080,247115.621245538
906380200,189781.411218716
907425030,148886.021942175
905107310,143762.700405558
533241010,200195.973001942
906382050,247979.874265909
902301140,88476.5710735394
907131190,197998.967466792
905105040,114494.574533872
903230100,110980.816870794
905351045,180402.197729278
923275010,156795.448421193
907255010,217383.10402733
528320050,447534.883661717
914476380,178098.730952641
533210010,165457.406877326
923205120,131910.436164815
528186160,214092.882239791
535176070,147836.078325107
534129060,207177.484142352
909276010,199555.226475342
909101330,38044.805214563
909428280,321417.682178162
535402230,144075.174989432
910205010,142350.021265924
914475020,149524.363380727
528445070,236484.63981023
905480240,99768.0039727916
527107040,167838.950871985
528118060,367587.169717965
902128020,98009.6742117102
534427090,124361.046315819
534403050,143286.07392195
916403040,171117.701554171
532378110,142483.630457416
903425110,131378.793840594
903481100,77589.2344394898
907253110,230621.303416441
533236040,175000.819629882
534278230,148611.581179784
527165100,162666.318297803
909101050,112637.369844599
528480170,261933.632370293
527107210,198061.220084479
527427200,190508.231569182
528186180,214199.622775916
535301160,137718.034489436
527451060,102824.189030824
905451390,153778.114275113
533210020,172388.874073651
535106140,111932.073591884
533253070,193713.489008037
533208080,160395.633990674
528458080,243403.204122289
907125020,147266.783256286
907130060,172964.95431957
535179120,116967.708052313
902401030,152880.071160929
528364110,308950.47527055
531450120,197472.704152829
916380060,263978.21039602
528435030,258404.780360085
528431050,266157.333417474
528150120,339106.302052029
534152070,204194.750075375
528294070,227700.162893621
527108010,308753.90839952
528228270,190926.154033753
904302010,118563.819543081
527127150,213673.673139633
923225310,106575.506840474
527451290,94872.3367469348
528458040,228669.861218039
527183030,207389.123545733
527455100,139572.966028635
903232190,118069.842303965
923201020,141977.210846586
527451330,101363.498480424
902302150,138284.266970883
909251040,150979.439807953
532351140,132419.942301613
528218150,182544.422013644
903233140,126680.397936105
534152100,184453.319260291
902102100,113843.017012761
535454030,84288.3441071913
923228310,77822.1040978624
534476320,124079.160204836
527107240,187075.872704875
534431130,119422.013216825
905403060,117276.870114674
910200040,112287.483282344
533212150,155610.520402927
535425080,288430.834166094
905451300,117811.648283477
911225110,65639.8822778191
923225260,163129.053042254
903206170,163844.428206369
535382150,90268.4064568668
527405130,110216.086061832
907285010,227600.115723437
905108220,132668.19173073
533110130,282237.316990439
535457050,108450.275871068
527450210,103038.267939102
903458110,103337.781763346
528363070,329510.905644878
902332030,156701.132747709
916475040,348215.769736573
528221030,181748.562225908
535105090,161967.057707582
527163130,178383.942791063
535381040,159906.367712993
528228580,221200.056135026
528181010,198921.917079863
902128160,121017.410226644
905104170,114485.100663086
527450010,108725.766755726
905225020,164470.261994614
531380110,196542.474854962
535378120,125697.416100518
532377140,127944.102561194
906223110,226947.917301492
903400180,179253.889747757
