"PID","Sale_Price"
528106040,415137.12814126
535456100,109523.062117307
528110100,379990.791294586
906202040,180045.612379165
905226050,112026.377874287
923225300,88819.5843944197
907285020,234989.749387292
906223040,220033.194718294
535327210,159012.177882523
528228405,219994.167938528
528480130,223836.08938227
902329090,157035.42922368
527404030,143018.388621964
908225310,98522.1213897686
534450090,39300.2128641551
923228180,75639.5165172445
907176010,215590.598910778
535180120,132967.136747281
527454050,146976.136036609
903456090,84506.2394555239
908226120,119957.968510808
903204010,108020.927580752
528429070,240033.226994019
902103120,103523.904959418
528142040,349940.419325638
527355280,197623.21576453
528118050,499786.27919813
535376090,117012.97798946
534275010,133364.382332671
535150300,234974.286741532
528221100,172769.127017856
531375050,142921.173494051
903235020,89191.1128723721
909279040,137380.687639696
903400040,180509.985076162
527355150,278126.269876887
905202190,277997.392191852
916226030,241395.450690354
533213120,172822.684097988
911204090,56003.0669697552
903475040,128466.437958836
528138030,344921.100707378
527378140,157994.869596893
527302185,257593.468210444
528174070,204270.332408481
903229040,119907.871409426
528186010,286565.515823179
907265100,211702.761078785
916382120,298526.253442864
531451290,204130.313919976
528168040,285098.436357223
902202090,140026.96658591
535450160,92941.1764901331
527132090,239976.005434714
534250370,299818.433922019
906380070,375896.647686613
534201130,135506.171032143
916403200,204086.127741819
906226140,113890.418020906
923228150,96989.5900345657
906223060,212956.799419089
535350030,144944.426493126
528228325,189698.560285694
905103130,153636.201408406
906223140,224821.479778746
909179020,195794.541126411
534175010,147135.031491201
906223220,228911.594093543
909275230,139988.378808626
533128030,267888.801938046
907252190,265581.603219647
908186040,148011.538025361
532476080,299845.598420841
528290090,175868.319016049
528166120,412573.668536945
527451410,90584.6965480605
534475185,160452.319991383
533254050,228406.334956164
907202100,118913.940241148
906476030,200046.767865102
534152120,167961.383568689
908102290,100035.451271051
528221040,208762.770997915
533208020,224747.736049699
905377130,82533.0685412785
527451400,89548.7366439314
902328040,127992.079659882
535301010,135963.11725379
905480180,119963.688688868
902201130,118735.914112687
923225150,114993.491025953
904351200,103656.680585052
909254010,136929.554306732
916382010,207448.935688654
923228230,88016.5909427826
923426070,136046.257628865
902204060,126538.934289526
910203250,81991.051067102
527105030,195634.956984517
906392130,172881.368753002
535155110,139338.130493255
531367050,224766.169713961
528108120,377142.644141803
905478030,143162.765202707
527357180,275496.17965483
916455050,180604.174453367
528221060,179916.536601905
902134100,77992.2110657147
527105050,187393.048637594
528344040,353455.437415325
903454080,119467.50792044
531451110,142895.278792195
534226060,146071.348765735
903231050,112924.825512224
902107030,139429.717102181
527325240,161014.116795521
908102110,155874.454419592
909425060,174597.247861493
903453080,173764.36507611
527359080,197899.32589242
905102010,165000.899977245
906378170,276751.746048126
902125080,95631.9905668869
534252090,178404.938356376
534177210,175410.701379926
907401080,213810.474463194
528458060,218702.025760886
528228345,195089.436068773
533213020,201735.000336886
528382020,302949.29416191
909281080,242164.201129503
902105060,128345.81720615
906380150,183497.268877788
914476020,126007.986730998
905105070,153952.27431675
534400120,166570.560578539
528344070,355111.678678353
527162090,176028.90137562
528120100,224868.868602553
527353020,199827.491745651
903452025,97900.0245978037
905351089,187067.896617173
905377050,109885.892069317
911102180,80871.1518845875
532376070,125579.228188166
923277030,130487.747775959
903232060,114902.503979763
528174030,196832.293983172
535426130,193129.247818668
908186060,145000.282082428
908188150,135023.845164113
909176150,125998.253289916
528290140,173170.797157561
527327050,194936.561430441
528363020,290113.010627386
905401060,256053.867132205
909275080,204920.072103954
905106170,123969.380029195
534125210,146487.206302662
528180070,316953.874398997
531451020,193009.75042322
902103100,128834.26393368
905475510,105304.399856576
534400060,162267.990369664
534475170,180675.322577272
902477130,48059.827110988
903484020,135083.478270687
535450220,119235.651487145
528174040,194329.039763783
907410020,179429.903650904
528482010,253065.439642327
902402130,125418.730419469
528221010,175889.285403082
528142140,316024.547787686
526354020,192071.265670261
528235090,200089.316209911
533217060,170034.798532366
535402270,162913.8092778
527328020,148055.161286539
535178040,119997.214415259
902205020,85028.872544139
527376090,153401.657343862
527425025,125009.500766891
535101150,126003.900997497
535178060,138846.667021608
527301320,259961.891728318
526302040,157426.190866208
903227080,119964.947164646
535151130,132523.419014128
535152010,135041.873995894
906392070,194453.619163778
528108150,317436.968605064
534128020,206072.410831447
916475110,202817.971413028
528354050,264991.108968892
923226290,79344.1823867353
905107320,128918.208699049
904100160,134997.836377195
534252070,102994.992142817
902106090,139912.436025398
902207080,126146.258708036
902327070,160008.872026883
902300260,131999.20589559
902108060,105019.976234925
527127100,374966.819316025
534201230,142143.523097866
902109160,127124.966877824
923228370,90274.920666413
527163010,177299.404070545
905480030,107372.536414592
528120090,290858.494723363
533250130,270133.850894005
907420050,167952.253530756
908127050,119885.803300349
534176060,197415.632923046
906412050,393552.914786105
904351240,63040.4455150413
906380160,194068.275004231
906204230,218017.320011216
907405020,214213.363145515
906204180,245427.08045445
923226250,76037.6664722921
903453050,136035.619051463
916386180,209096.117255959
528110050,464989.173522109
907135170,138056.686957152
526303060,190124.358371712
905426200,146970.66961099
907227050,126915.885984766
533242090,300937.35587023
903228070,93035.1777445491
534278170,137523.307497424
908128050,137546.654614437
528480100,186607.473782552
909253080,167064.533457003
908227010,92016.550779104
902109120,119294.568843454
528174010,194622.447745905
909475230,294203.419612615
906230030,269935.813959315
905475500,90725.6189775242
533236060,195408.216888358
903226130,127836.909965506
923225080,121479.68973472
902105110,128582.634831741
905427010,209785.213366771
916402115,183955.105294437
905301050,301954.463468147
527404100,119581.837485088
535453200,132607.744079656
907227090,120389.002593807
903228120,119029.442763079
528480160,208147.093683009
905452050,90771.8338621495
527276150,140947.936820346
911128010,139988.779319163
534425015,200025.210947167
907414040,197890.644433645
535377070,68008.7610741936
535477130,169500.033944794
923204040,172999.457790985
528188090,160403.36130016
907252050,222194.813527116
534251280,172993.518427914
533234020,223113.180122416
903450060,169483.061772524
905202230,198473.523601707
908103310,127518.986466834
908127040,94791.5418197177
531382110,163164.141823145
535402140,171980.388153076
527328050,166081.057598911
909275110,186806.898553505
903204095,79529.71113638
906201030,185306.84868644
535151110,142081.721802761
528108040,398833.518599501
909451150,151000.198498966
903430090,117042.107197509
527359180,197445.758456387
534401190,140162.57543207
908152035,127013.11545511
902406030,116597.144675111
909253010,176939.785418517
902427180,110019.692333233
528253010,218638.003988419
528480060,310642.072770128
910203230,84999.1177758578
903454090,121763.626887887
921205070,281289.89607009
528166090,445201.315273506
534175080,222497.827178591
907196040,234937.763082795
528427070,236477.55774895
534127170,184591.975340461
534450150,82475.8664448498
905325030,259984.205394048
535103050,210991.067078142
535181140,130063.218764798
535106190,154327.268941352
528228275,194202.873313518
528354110,315805.216022713
904302260,100015.80054581
916326090,256921.727770944
908275280,135559.811579569
908152290,171480.38386335
916380070,315493.954230937
531376060,196325.369481331
909100080,103994.720582794
527450280,110871.167508359
905108170,151623.149600482
906424010,225030.837913191
527425140,120491.458380622
528290120,179002.78969983
535380050,138518.402889062
905451410,137056.542940582
909254090,168954.543926583
921128030,390548.360510253
535403030,134018.829547682
902401120,324830.605812572
535476350,159278.53915629
535302080,116050.236546073
527327080,190012.337654404
903481010,83029.7985991635
535451040,119085.532543708
528228575,264608.774219742
528322020,396248.27744374
535105110,164129.249007848
907280090,249350.486327296
535354100,135016.119258761
903226160,109020.875636601
528458070,215180.81044412
535451230,98250.7691755334
908127100,132762.373904998
533221090,179751.207774449
528104080,453240.220172727
533254130,181377.449451205
902109010,110026.09281965
903228090,113036.019919526
535475020,140007.07052141
902405120,116764.83707221
905475160,116962.995329905
907135260,145073.313915815
527107020,170075.829410648
906380120,203090.29924197
528188060,172825.650821444
921201060,369957.402764646
907405130,185091.019722222
908102140,125303.719690591
528181060,209479.534195478
905104090,125212.336340999
907175080,232786.447432553
527355060,188820.468582234
905100080,158450.717077709
532376040,127987.441359082
535451010,117071.466952872
528112040,356008.906953232
906380140,155994.4639395
533130170,285008.182815284
535353190,97535.7412630704
907200190,141733.373333962
902107050,139975.162603707
921126030,298644.710816423
528458110,262629.958863246
528220040,167890.27850061
905107240,179980.719633181
527107130,184986.551416494
908226180,79011.6371044318
533250160,324022.769619537
908201100,79986.8510643995
902305110,149994.376256092
909277100,163509.484058131
916325040,250703.415880326
534479130,132998.588687627
535402180,116700.936434275
528106010,342750.361552823
527184020,181939.275776021
527450150,112952.506135251
914478045,152369.957336031
903481130,86297.734412759
908276150,111950.122450239
528228375,226428.38272555
528174080,186049.329145088
902204120,142589.39547158
527358200,152527.992634349
910203020,120520.304144832
905325020,258133.995816865
534479150,112945.073706412
923252075,142498.723088907
527427210,189979.179138762
903201090,136434.09470622
902206270,134575.317536729
903232170,80493.4313891245
533221100,182022.406442158
921128050,425186.544320536
909175080,44797.2400147814
905451340,60032.232751657
528118010,325286.926026705
909175100,136492.528263655
905200510,149303.772441387
904300150,73980.2595387154
527402090,138993.194721364
923229140,195998.737109506
531375100,157926.477658963
532378130,123911.108106892
905106150,129108.17712658
907252220,261490.824090418
532353120,120755.234418863
905105190,130069.296766421
905426030,182536.95903789
912251110,57620.9943385562
527258010,394499.485679436
528354100,279439.656116886
909451100,136991.335512237
906340100,323278.288788174
528458020,226268.428500411
916325080,286183.983663168
910200020,102045.447942707
528290010,184020.90453179
911175440,114954.785323751
916252170,229974.809848451
527140090,180016.42491626
527166010,224836.917574669
534201250,165882.875114103
903458010,89991.6040654673
535125090,204966.97995425
916386170,248794.182192602
533221080,175568.186918277
907187030,187994.304550894
903231130,103248.52432247
905202090,128035.541379497
905226170,136966.123324753
911370450,374876.000874922
903475020,125794.624450638
527158090,171080.839923077
907180130,204253.190079286
910201050,129906.281476835
906402060,253104.54006831
907420040,169998.316936999
905402060,149868.548772659
911370540,274188.253407938
910202030,75195.3890290953
903204040,128582.880083888
528477070,269980.610644374
534176140,158530.221076452
528120110,275466.229649013
528228295,175910.254289653
903234030,110484.746696373
534129080,197862.337974571
907405140,211057.277779283
906426195,270333.837784451
902207140,96935.3097948753
527402220,148386.637368445
906392110,242878.876090593
907414030,185563.627329632
905426100,224999.078447253
528431040,419063.165025038
533215020,300135.983313262
528250060,179817.218174475
527451200,91473.384527379
534425080,181849.245945604
908275290,124979.580542173
909282020,225241.679845546
907196060,192869.725156559
908154195,245268.440760335
907410110,221950.625390312
909201180,127941.067594883
533212130,144180.10294518
527450250,100089.653854809
923230040,188566.19646604
528221090,179480.048139806
905200490,144966.821446889
535451100,101996.508665914
910203090,112263.699487565
528348030,282722.008256524
909253180,145035.133597435
528222090,173535.498335999
907401050,200501.912315316
907185050,202409.102529188
924100050,138654.005300386
528480070,261058.761571797
528326110,326499.650849763
528104050,385215.041556239
535152060,138936.473083557
527404020,128202.566680528
908227040,80991.3243037159
902301130,110720.175124586
528218100,168177.124902782
535456070,149941.74464362
528435050,275666.483664489
528431110,154336.099871167
535104120,187440.055772005
907290020,264713.772892566
906380060,272566.623044684
903206120,191411.694178918
914452190,147173.203182801
527108040,239843.075213765
902207150,99995.0093220957
528120150,317081.760727704
535302070,130599.047090683
903476110,79891.1751672929
533213130,176487.626857863
527375180,167780.157130567
528235000,180497.763000651
535478010,134464.220092985
905480090,95989.9875249881
527158020,180036.168858637
535325350,125018.323236111
905105260,126931.621694889
534128210,249983.596667032
534476080,140955.867730678
908228040,104969.510317726
916384050,231650.798014683
909275020,157900.273619105
907202220,120018.616278462
909177100,160001.547569649
903231080,111345.555037503
923230010,157065.833579754
534127130,158008.129610432
906203140,238024.266323683
531363020,145939.904500147
527106150,192170.204797929
535477090,136817.296216592
903481120,134994.231594183
528358010,260284.386270808
527208010,347487.801715217
911103060,128878.749078192
905452110,127009.118256189
534151175,267053.414548466
923250210,113005.840075422
534177230,211345.304397714
535426195,207402.844387518
902207170,87668.7646320172
903457040,161008.281810195
902305010,124519.522359722
534152050,205052.418908942
535325400,101739.743953301
533206060,180559.57043351
527358090,172061.593892074
527325090,192004.41900226
535403010,138924.681071006
907200340,132782.506749895
902330040,168052.230447935
914452120,156091.044200882
535403040,114966.625911553
535425070,157667.188983047
527302080,229044.144869924
906380200,195432.631022865
907425030,151015.895861034
905107310,149899.138012136
533241010,200001.748977784
906382050,239731.479879397
902301140,97997.8262988001
907131190,206948.612354049
905105040,109692.819254695
903230100,103080.285593583
905351045,147213.631062005
923275010,135034.018280416
907255010,219912.779515722
528320050,744538.063897036
914476380,173147.512778733
533210010,172537.292908452
923205120,84528.2437802761
528186160,234484.714948687
535176070,150040.873341348
534129060,200137.408639156
909276010,229980.512266957
909101330,35004.805234921
909428280,335128.092887911
535402230,147071.621016007
910205010,125964.973006332
914475020,170894.780855919
528445070,221422.084183534
905480240,95023.7929421615
527107040,168067.456511778
528118060,409880.209483725
902128020,94274.5115267143
534427090,139954.20612997
534403050,145079.401562051
916403040,173990.712815467
532378110,127026.803786164
903425110,139981.169814894
903481100,82374.3851750336
907253110,241497.456436564
533236040,174018.093497899
534278230,122482.450529416
527165100,163906.820104846
909101050,115966.818247458
528480170,259660.101721271
527107210,175111.350239986
527427200,177145.602659926
528186180,253903.799340694
535301160,128547.078221486
527451060,105917.673281336
905451390,154056.698970574
533210020,173734.704692247
535106140,114553.148600391
533253070,212400.650192798
533208080,171844.966529712
528458080,242730.448333681
907125020,147962.988737426
907130060,177444.708357279
535179120,115976.882790601
902401030,151940.007658416
528364110,289877.104245444
531450120,184586.166091219
916380060,265353.497437969
528435030,286821.429626902
528431050,269044.261903072
528150120,353841.943838434
534152070,212463.25077895
528294070,229921.082463357
527108010,320009.046789432
528228270,172531.204873623
904302010,108522.544203816
527127150,198126.878079037
923225310,105015.869966188
527451290,85356.1306297866
528458040,231261.644322635
527183030,201537.12865785
527455100,141983.247669969
903232190,123881.332632933
923201020,138439.692800053
527451330,102251.288462588
902302150,142379.998271605
909251040,149729.260898731
532351140,112041.015455561
528218150,178785.607266989
903233140,131972.646990574
534152100,196539.865449815
902102100,115834.6225396
535454030,88065.8770250493
923228310,71024.907469278
534476320,128916.241578304
527107240,184966.088185336
534431130,117498.852377661
905403060,125568.090845401
910200040,120467.904213268
533212150,147300.841470262
535425080,277538.055793115
905451300,121403.714551226
911225110,77968.4133631972
923225260,176306.952617164
903206170,209908.690888407
535382150,84429.3096772961
527405130,76550.2558645498
907285010,228402.849778669
905108220,136991.858093707
533110130,260127.802446091
535457050,99039.3036186502
527450210,83042.389712202
903458110,104203.797431561
528363070,320790.049634937
902332030,133891.846290464
916475040,315311.073139868
528221030,171756.655682289
535105090,165027.180709094
527163130,181421.044393302
535381040,142895.00624134
528228580,246640.381009966
528181010,192115.049110295
902128160,129967.372761196
905104170,108038.029720624
527450010,105496.086685683
905225020,157984.171987972
531380110,200859.609079731
535378120,125003.778417058
532377140,127545.37891101
906223110,228548.619147003
903400180,207033.100350426
