"PID","Sale_Price"
528348010,223004.052059431
903430060,132891.834516109
534402060,145808.022301923
533206060,184930.812068094
907285010,232749.375974526
907265100,212011.684453164
535327230,108384.982895735
535103050,214389.533340124
528488140,210321.075198649
905352180,237248.746568002
528178070,389678.156982943
531479020,71411.6375175663
907201280,139881.88368634
902103090,116440.130962872
527180040,196797.945336239
902128075,110632.78029695
907290240,144136.934138642
528235190,183693.895368398
527455100,141814.091294229
533130020,235521.251198449
903476090,112931.287307442
533212010,158254.546230568
528292030,273510.796261156
535353240,158934.099455428
535475010,147246.486890918
908127120,112419.584290117
923226320,83673.6676951794
909452050,234981.457697104
905427030,245646.95888583
923225510,125034.419885412
902302150,126657.373754131
528222010,269508.816822209
902106040,172290.652783972
903236040,111126.811774002
527455240,121131.93713933
905227050,134208.378352889
906380180,181617.004930221
923228390,79528.7251517343
527365010,269410.394745156
535376060,144718.320888403
528429080,269480.80270188
905107300,155568.232165417
909475020,239159.912065108
527403310,147666.39411156
528228340,188883.504732896
903231060,41128.8846171667
534202160,148885.882454392
907192150,187681.174846461
527163080,162831.641013626
528228430,203372.884016803
914467050,205890.900823904
909175080,48813.3539561774
902206040,124935.488089917
916477060,255680.038147262
911204100,83599.9673488148
528480150,196363.56821134
909254090,169859.272272962
905228050,32956.8712956983
907425010,147420.857719535
906201021,162014.397398087
902207110,85252.975341086
911370520,273487.843284809
534427140,150656.562134305
528431030,190515.497688792
904302030,149240.138939206
923201020,146915.876425676
905103110,123084.436860965
907285050,188931.60646045
905475150,135327.17829937
528427070,242700.588502981
534178010,132193.840420275
908154195,242442.41954533
909281130,259361.135511271
534175010,141900.538839779
528174050,193658.760070005
910200040,113872.932450307
905477010,95355.5024421793
535154050,128939.849008407
923275140,123952.711225591
905475160,118713.269193999
528382020,288234.420593981
533213140,174235.133993486
906392090,272329.920735953
906340090,369687.594759309
527453070,132593.0749975
903236010,126019.763998241
534431020,134542.081316394
534250410,197409.231839385
916253320,230843.642437272
923203100,179966.13057037
528221010,177484.988350076
527110020,163398.496169328
527454130,146306.126007295
902206270,130878.584590537
535454050,89332.6786735692
527107130,185362.701374721
532376180,121753.756846228
913350030,211192.581226787
534276290,110066.287989534
532354070,134070.986302885
535154130,148420.179627341
909427200,157653.506530238
534252060,144622.432838096
527451550,112710.181221944
923275200,133639.642541408
906225210,157117.669350851
527161010,178333.833922917
907405030,223496.295055795
535327140,96841.5238076178
916475100,301606.512943034
905402070,103010.512653345
527302175,173038.893733471
903202170,135327.565474087
906426090,166322.29801373
910202100,116153.984553224
909451180,125222.486754489
905100060,133550.330863294
527355280,203115.86687553
909275110,184362.736864594
527302020,177213.022231624
534250400,192021.44895798
903235020,88098.8897740259
528222030,180037.027340035
528477050,334766.816705119
533208020,217005.039888158
531452180,197451.219201412
909428180,190862.295274623
907262020,197272.78753175
535300120,172208.189321412
907275090,220393.154604204
903458110,105273.573556253
532376160,136443.463213683
528363050,327218.470172119
528458040,238444.582610666
527208010,365178.904592237
907185050,202301.997915168
527356050,137405.058857764
923203110,169682.79444999
905105040,112241.432590688
534475185,156477.963570445
907194160,206772.837879915
909254140,90759.0228848079
902401130,152575.566135415
905108120,157418.534253346
908275300,130168.81790642
533221100,178022.193761325
533236060,197851.77126786
532377140,128904.439484148
527164060,171356.468037304
902301130,110429.653775568
528315090,354650.045541926
923225050,132066.193309646
902128020,90449.3409239279
528280230,222754.513398818
527358200,155693.20265589
907187080,192441.999685549
905427010,229535.053448301
905325020,256363.934361825
909254070,180568.697000478
905351045,159581.106879165
902205090,111740.740852519
535150280,130485.010062779
533253160,192521.11607795
532377130,133758.732653102
535478070,130255.619757305
905451050,144439.938422478
902102100,109932.221379117
905201090,155086.803990799
907252020,238101.230960568
902325160,98594.965769
907125040,155687.412019841
527450030,105732.379417336
528228360,214198.450510482
528222050,169122.52234401
526350040,124472.149696247
535105030,136205.676372353
535402330,198297.572075641
906392100,246012.218465197
909455060,155304.520953667
528186050,288645.386649957
531451280,218125.255912993
531363010,186530.076039401
528228325,191597.980073757
535303050,145534.066751596
923203140,164387.719966062
528480160,202621.163071769
528235120,185891.305746808
923400125,131270.717228731
907202080,134101.548339162
906226120,148134.817479317
907410100,186241.052766895
533125080,278273.252703282
527455050,153527.962087924
535301080,116583.023676087
905403050,111004.579527752
528480170,246342.544091083
535378080,127196.516136542
528439050,232536.385070956
917425190,209316.58100336
905401020,252557.924295967
905300080,148257.492664766
923276030,147406.799241336
535354100,131772.305942708
528240150,189460.450529416
916384100,253310.037229043
903225140,124935.011499761
527359050,133637.730824661
535177100,149346.92198886
905402060,144676.646617972
528290170,188562.599885569
534403290,212641.023504444
528458030,231110.39767504
906226110,118306.059891825
535453040,131487.223050935
903475020,116847.715056968
528120010,306901.202387279
907130110,184959.208814369
905107380,130154.17036891
528390210,227794.196434551
527402060,155287.489245362
905226110,118712.363487087
903231130,105437.34744201
535178100,152180.298892953
907125090,154521.224082344
911226030,69010.7359187868
902477130,45244.9674090715
909282020,233558.962955414
907280170,212935.678957761
527166040,164176.996335712
528458140,267497.949500628
528120060,368421.603461357
902301120,123227.60929217
909254150,137425.24044976
923230190,125744.48819552
527163070,179869.872410324
533206050,191497.874538464
916403250,213273.654446846
534428100,144556.934392067
528275060,176872.132440892
527425025,127395.974915504
908103350,129935.770234942
923400150,121232.481607358
902404010,132549.835940561
533206070,215105.100386167
528180110,324247.808606693
534402140,147267.411731282
905452050,86002.1267066647
535151160,139445.541494375
909280030,241450.938313206
535426130,179759.607752113
909475050,183106.044062941
534452060,133328.902107146
902106070,114392.450726863
907290260,245746.308261761
534177230,207652.215588386
909101180,123148.544376643
534201250,178666.976386114
535325400,106400.288743544
902128100,106708.191196446
534127270,173395.710254165
535325280,131580.927226859
528480060,329900.320846472
527210030,441420.047444648
906201030,179314.094363728
905427070,214695.210992286
535153150,163129.756642055
907227090,117284.685363003
528106020,465522.503921532
527455250,125562.223180403
907125120,142039.723107731
528441090,402513.614262717
535454160,128882.067646446
528275110,223651.516801265
911175360,86323.5804613361
903425190,206564.508899207
535451250,137574.728867453
535403200,112785.878748998
923277040,147871.296633404
527425090,100110.751176008
527451330,104980.722869842
909275040,135497.125321228
904300150,76474.515193684
528482090,285131.880918678
902401060,102147.975397421
527302185,246392.824360936
909475070,235061.02516757
527405160,101885.776634986
903232100,141433.214314217
534451020,57465.4715887029
910206110,105085.197288797
902105050,122124.140349841
903426200,154441.668590726
528228435,195070.459709721
528120130,374845.256308919
533254050,223161.060153847
908103260,122114.70691506
905200290,156441.257538627
532478020,341729.102886323
907405140,210783.312514389
906394060,191167.42320163
902207140,100934.810648631
533205060,249601.252646857
535382150,75420.6861345939
909176180,140504.919284797
531367050,225480.457124126
905476225,135684.106521972
535301170,150429.436032454
535452060,124304.175594665
924100070,167606.478802022
905478190,108096.362193832
903230100,103467.743915622
528178090,410000.621973746
906392110,254011.090701998
531382070,243501.128001287
531375110,151074.667446629
916382010,213870.431102204
909101080,81892.6654592304
906223180,210150.452730355
534200030,116478.670288251
910203090,107001.778898491
528292020,218740.82331572
534451080,74867.9503164815
528488100,188027.833899126
904101040,133730.034221936
527216010,430487.845848755
527451410,95491.0054493523
905104080,106217.999815912
531363030,167951.292503002
528294060,178899.539719241
534204120,151242.176590851
902106010,148294.258457086
902128150,155251.654707616
534402170,184559.41069744
528186110,283479.588409106
535402180,110982.244847297
907251090,254609.895478515
903232030,87676.5404696121
909175050,175504.7405691
904351280,122911.067789159
908127100,123973.045102198
531382090,181041.152226948
908102020,119544.779537018
903231080,107139.01510633
910207110,100676.109949033
535383100,90875.4267825379
916382120,310240.319683575
535454060,88357.7917608464
533217050,156413.062411945
902406020,113408.649012274
533251130,193715.836881601
532353050,137868.013957081
906204180,228324.447342723
527452070,133859.927791851
907252190,253467.835013791
909251040,147320.369071602
535327200,130724.029460009
906230030,268761.145984216
908188120,133849.843128511
535379100,138374.223201389
903430050,85208.757668415
923252100,134442.934755722
903233030,125701.804174893
528144030,282782.140962594
907192040,221225.788209594
907202010,158827.42902446
916386180,215997.253909937
535403280,149301.067109608
526353050,231351.645533744
527210050,358232.184419653
903429080,182701.191078461
528150070,463952.219168285
527358120,158920.155501229
916455150,306020.320030318
916403010,190902.708096599
907253110,240079.471980025
527401160,130623.211823657
907203090,117271.823158235
906204280,268780.626295932
528360050,531125.976837739
914460110,217885.747939362
534127130,154591.237327287
527356060,164383.800704121
528186080,273818.499838254
906475200,212221.459297436
909278020,132321.358523596
528231050,196690.996154146
535380110,93511.7843271938
535175070,146540.162584132
903228060,128595.020649833
528170070,273079.967048662
904301060,177808.06634755
902207170,84350.5192793919
535325320,126829.253488502
907275150,306301.202514454
535175030,148225.824830071
902105110,131167.476500992
910204050,148808.518751139
527146135,292912.532118045
528235000,170712.505790745
528275070,240915.704473646
527353080,187562.186415066
905478030,136224.122832804
533352170,162758.361404639
535457010,143855.554238228
924152030,215893.047591883
532377050,142195.587143349
533252020,165619.526113046
923225300,89983.4512800487
923228220,85318.9380442471
535303030,168414.664082106
906223210,233678.158824254
535402070,151774.765214543
906394020,205508.564528239
906403060,218758.347048044
534151120,240980.963764791
907135040,150637.45426605
528116010,335350.290639668
903429010,130647.50562294
533253070,206704.620030595
902406030,113230.981644113
903201080,164339.284447974
908204160,73847.0343314946
908250040,108343.74851559
534431130,118546.735404643
905377020,131149.589700031
534431070,139845.336379392
527165130,174381.253009289
527302090,203693.350160308
907202100,118040.879249489
907295020,220389.371337437
527163010,179368.311855787
904101170,116329.137934586
535354070,124472.387108258
535154060,163010.320583957
907202240,163472.375788292
528280180,222903.905458489
905104240,123193.533492727
534201240,150883.599480772
528490040,226914.983375
527454200,151495.377859376
535403030,133241.068777366
528490080,205634.427504618
527127150,192093.430934504
906204140,224802.612800995
903227090,129756.586856208
528108140,362964.086678985
902304040,134850.633590262
527450080,126068.086349028
923202025,200480.87993087
905427050,160390.053239014
533223010,166933.301099257
906475170,270100.877582981
534428020,136371.394318554
914474070,237934.846058451
907262070,191189.66649391
528114040,392880.9133875
923225260,172184.049126058
906426060,297296.908520145
527404020,133126.502196497
902125080,102506.020376708
903476100,94357.1724432678
905475510,103051.191414053
534252240,163894.315483896
528228545,170474.977159234
534201280,138118.186392444
910205020,82367.1581252185
907200340,133636.0740256
535382020,144364.058849212
906382040,219787.190014062
909252170,144586.853158887
904100090,172758.252838462
531382120,217807.216703261
535105110,172131.182426987
535350040,127825.450490053
907410130,265866.187175206
527376100,151986.817982087
535177020,123621.691722859
533221090,179781.723856104
906201023,248444.457007264
533208140,175716.261752258
532376110,143743.512561855
905100030,138206.335033345
534204030,142725.308065075
902101050,136333.943939695
916176030,153823.86011406
534129060,205641.095293969
533253050,167095.923461075
902204120,137110.666448659
905351089,185126.149849425
909275160,138269.219763381
528366040,327498.195292932
527403120,109716.987109512
905101490,133293.93979583
906382030,238015.186591687
534400120,161293.829622829
909428190,218898.169939473
527302070,181218.900699423
906200230,181186.585528302
909276160,283591.534248859
534151180,246110.776726695
903481010,93288.6555890555
902106120,89672.7382988642
910206010,61338.9840880379
916380060,272878.208870392
902301080,115017.620151679
907175080,221760.416858671
527162130,189552.802332422
535151080,138286.758761553
527131110,255687.109474128
923202137,117172.105078013
533252130,207362.893693036
531367010,189677.937593245
923225190,109593.274564097
533215040,284050.595319238
535454030,89046.3744965803
528344040,350692.785091147
906226070,116907.347814118
916125425,230728.532877886
527451640,106082.955033477
534129040,190315.017775922
528240060,194811.115266937
907401050,200663.935599613
533212150,148307.552948975
533210060,161497.618294447
528387030,263008.431111179
531385130,242707.300858018
907290230,140339.264046412
527328050,165201.022138932
907275140,302946.405026076
910203100,54412.0406602111
916125360,179853.920150933
528110070,304363.065593134
526351030,180785.45929243
905426030,178954.655850192
528477030,229967.572367042
908102130,107483.696212069
535179060,159622.203038719
535450180,80038.6629121784
902330010,140790.217895307
533213020,204580.115980758
531451290,200544.3662116
531375050,144286.980707851
528222060,184295.936606727
534476080,137974.686443803
531376060,196424.439383981
535455090,121487.220352029
527404140,106068.691221376
903206120,189536.533583085
910205130,140051.807251631
923226150,149881.698521811
533352150,169807.119364042
914478020,127261.551728338
905107320,140498.755607084
534151175,270331.775308815
923252075,141047.307050351
1007100110,124719.303003044
906475110,214555.003517347
534176250,140849.845517094
532477040,280134.20281966
531450040,174943.93012955
534278230,140655.745604329
527357180,279678.270444265
924100050,145583.623967565
911102090,86282.5102682129
907410040,198357.151084152
527354040,233755.501562727
903226170,123884.049938974
535453160,130380.770831309
905106140,146572.169192957
528480070,256345.842910417
528456220,214007.129804088
904301110,103595.013594128
528120100,223107.860753089
535304020,133050.602164409
905101200,118501.635050129
528427040,220554.634500222
526355080,352591.207815783
535403150,151225.157726499
527427230,185241.119620181
923230180,133876.396786863
914452190,147801.930547825
905225080,205071.584020606
533352075,198162.214602157
527276160,185500.814583765
534275010,133794.582453734
528150040,338212.628036746
908102140,131162.472954288
923225080,124340.693033071
905104180,137777.190388113
535451010,113695.947297092
907194020,211852.418507056
527375160,192179.918236209
906223140,225876.253317127
907290170,140879.400091014
527451650,116000.554499379
528186090,295612.741951094
527451450,97128.3414124743
535476350,158675.880262872
528480130,227056.771614407
535402220,176328.643935627
527403360,117020.23171195
532377060,118808.066971086
527354200,182524.425649902
908152260,147075.548304415
528326030,288678.971994117
527452100,129430.679882287
535152050,233984.113063856
923228180,74496.8808045032
534104100,199094.951328201
902103150,121732.974316029
923203090,161587.896970966
903227140,115633.082583153
903426180,132774.529219768
528176010,465444.817954587
535450100,113273.859995828
905226030,105221.480560201
923276100,137450.274983882
528118030,433053.155665916
923225490,115177.438778059
914476450,201053.364222196
528458080,245417.718332892
535152280,143652.517270416
905426200,136314.572607099
906392120,280625.667614755
535402100,151976.961978788
907200190,139289.370893586
535302080,125666.325122456
535305160,111763.121591234
528221060,176058.113917448
533212050,161182.039944358
908208020,137404.796778663
534276010,122245.209177177
909256060,133142.373058203
528150080,330359.982276269
902134060,98997.564968033
534275220,125695.211025788
907410110,219674.451234133
923225370,100068.656412517
531452070,158123.297418758
534451110,129365.892876929
914475010,139877.614895164
527358140,194695.776096258
528250030,219506.916845867
528142010,316433.791298103
916460060,233154.151600547
535180020,158868.482601678
528386040,373172.773486075
906380070,344075.113216124
907260030,194079.750175107
535455060,117051.148770902
528358040,274733.208713357
909251030,134068.045553844
527164120,200401.550341793
528102010,374576.17027702
923229010,151715.142526068
527158020,180623.810602895
527455080,152995.349371808
907180040,216935.515111112
528327010,409560.584327635
528228280,187898.411359247
535180070,142191.112140547
905479110,112408.970835803
903484080,85392.5250580095
534426110,135907.502546669
534479120,123830.896078883
905475520,94747.978908025
528174070,203317.809250557
916384080,232001.441321127
532377020,105969.605644459
909101190,121082.966383899
909275250,147422.263641096
905106170,123946.446226515
528172060,236441.702378325
532377100,132578.660411525
528290060,156988.561133884
534400060,168822.148932176
528221040,201625.560413869
531380080,233301.173351752
909455040,172813.949041324
907262060,250588.918207362
527455060,150915.691213546
531452020,130980.473714832
527425060,101792.540107345
909250030,100911.326200594
535180100,143890.542285948
923225200,129993.52811374
534128100,159512.180422284
528253020,228555.594003771
907230240,143057.675190539
527451020,114512.843772551
902103170,94280.3556745701
534226120,127993.788549917
533250110,226905.245449331
907280090,246277.242053011
909101060,65062.7812622754
535380050,134389.479824747
531475220,155162.696434715
907425030,148049.372347122
907192030,185699.765070702
535377100,80294.7034793862
923202220,146700.405455189
923229100,189238.881455107
902106140,108243.053803406
909475230,303560.676476424
526303060,212316.401511162
528294050,161687.323483979
909275310,209348.12331558
528480040,257281.91388337
903226160,113777.840599266
905480030,110371.535788019
907425015,149434.113565135
528218150,183987.738774899
905352140,228217.776159401
907290020,256084.392951237
909251170,157752.467942855
535302070,125662.609990225
532378240,125854.142208977
527402130,111794.142310465
533221080,175577.39607768
905108170,152301.385829747
527158090,182669.656824718
535355020,183152.150479094
535451210,100990.271027335
528326110,319595.484194472
908152060,129968.116442596
908188140,133372.904079394
531375060,139548.111120456
902204060,126036.710773148
907194110,189369.227297335
907196060,174303.606836357
909250210,120179.882336065
902109160,124320.298855391
907192090,215765.638267816
908276140,105420.455909643
903456060,94738.8531174196
535353060,108128.73690039
534175080,224947.157085084
903430080,114698.976033507
906223110,236467.183938127
528431050,265972.95305342
914476430,167558.852655657
906426195,261903.119725803
905226130,149416.300692373
528363110,357886.273421608
907412090,191959.745437492
905402110,134733.783586129
528102110,411819.307537105
908201100,79499.9852794707
914476080,117670.647082615
533206040,165431.675691205
909281080,228813.158758215
902105130,82712.0119039922
916403230,201696.910814443
